hours_since_second,battery,rr,spo2,hr,hrv,sbp,dbp,pp,MAPrs,sv,co,ci,svr,temp,movement
33,4.473503097040607,6.325983927467524,-0.06868131868131479,3.3185601556588527,-7.387862796833774,1.2981393336218088,0.541738488057119,2.367688022284121,0.9764846552411274,1.1723226090789054,4.894149783746858,6.118433995671861,-2.733367715317169,0.13312034078806484,18.165571471776946
33,9.232983754883817,-0.8662900188323994,-3.1366100249710698,-16.16352201257861,-41.15750915750915,-7.3015873015873,-11.074088906688022,1.8351115421920527,-9.142353148703485,-5.307161803713526,-20.958590308370045,-21.189109639440762,14.577987450472536,1.6099500803790328,-92.51374949000409
33,5.5444908448442005,0.13556618819776073,-0.10976948408342736,4.41919191919192,96.3636363636364,2.708626898387356,0.7383249535715772,6.041451174194541,1.8922852983988163,0.04253934889773865,6.391983071824972,6.793886385723102,0.2566418243097727,-0.2498968872067543,182.97827462560642
33,6.578947368421053,7.831325301204799,0.9268795056642696,10.327022375215133,75.23809523809524,4.6875,10.845771144278611,-2.0765027322404435,6.930693069306924,2.94287362954414,12.623274161735676,10.035842293906803,-4.7887862986174285,0.2524916943521753,-44.620253164556964
33,3.3864541832669284,-0.19086176980913108,1.2752721617418246,8.916452808668378,44.74820143884892,2.843079635615628,3.1794871794871664,2.1025399811853176,3.2249070631970413,2.399641175151377,13.005359877488516,12.238335435056731,-6.5147091396009325,-0.14075751520800606,7.167101827676232
33,4.619774935291806,6.243091379061192,-0.1326124075128212,-3.9311902363912403,-28.39551798103409,-3.022831318928492,-1.7526621004918796,-5.959560417979327,-2.1038006448875466,-1.5107986738343322,-5.5910809460919655,-4.618135792003931,3.630820120069933,1.0377306486643545,167.8574718137955
33,-13.12138325315484,-5.392748515425104,0.7357973082656519,30.488708204854355,22.222222222222207,13.087860007291296,12.646756504436881,14.07127089246295,12.982766674041862,8.382283161804411,41.47676122222028,42.19474497681605,-19.136917435506426,0.9893855000225164,22.551682269866127
33,,,,,,,,,,,,,,,
33,-15.874615975422433,1.6736111111111052,,-38.375394800777435,-79.12808641975309,-16.34661677170868,-20.402788924558585,-8.665780141843983,-18.869756235827655,-13.321389411027589,-45.562147556390975,-44.29432957393483,61.64637815508718,2.342114730507608,94.32198660714285
33,1.309072857359805,7.818999915103147,0.5468427569129338,-5.320473747197873,26.4302705602496,-2.769228380496964,-2.581032729479337,-3.2425017672602463,-2.8860097118917416,-1.346708061970993,-7.011072902423329,-7.019515684070699,3.5047214493341468,-0.2553595648540093,246.02907809482133
33,-10.048780487804873,13.846153846153836,-0.3247863247863064,4.6186440677966,-30.82969432314411,2.5106382978723434,2.1794221996959005,3.2821723730814787,2.64418811002662,1.3465346534653375,6.910466582597735,6.105263157894738,-3.6820726753759976,2.309278350515454,241.08056872037915
33,-25.47945205479452,13.840155945419095,1.107266435986185,-2.207745204487892,74.35897435897434,-1.5173764072442542,-0.8989572096368377,-2.835249042145596,-0.8403361344537815,-0.9746588693957092,-2.8919330289193286,-1.8214936247723068,3.2095925712947144,1.00100100100099,102.38543628374136
33,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,,
33,6.309106445506562,-2.7555067938222675,-0.4338613989758882,-9.856177760728457,50.21951079311228,-4.3753663799516405,-4.753983235209444,-3.599841009922563,-4.6975293543284256,-3.52345337417248,-12.42834514637949,-11.266000932038688,8.58829572386082,0.1600350111242959,474.6013276223313
33,5.2170138888889,9.911195686647645,-1.9083341558911813,22.613673590636267,-18.03831417624521,5.571021067463993,8.824472829692908,-2.43501578651444,7.464812170325736,6.464042149838726,31.5945913440888,28.87491664285032,-16.8617560715239,0.6072427999025792,-93.81846474058705
33,4.1657979233559885,0.1608751608751603,-1.2830132052821166,0.6548909283770638,-53.04272766508418,-0.17695887394720494,0.07389162561576634,-0.581057012361778,-0.4090822604172933,0.03185066193982663,0.5008855962062412,2.0809489127042253,-2.560681162702968,0.2477507013389217,-28.589153882286205
33,7.318765175164748,-2.6518966096005587,-0.7183364839319677,12.41294843129156,-51.34328358208957,5.881778905439086,2.5175018356027,11.147522330318044,4.188060847449494,3.5172617854517974,16.28320089197135,15.913083680073967,-9.859520241304775,0.5791609453747635,122.5929635657944
33,7.404063205417587,16.916488222698053,-0.9938313913639644,17.763867904165767,-48.1222917669716,9.265439848127617,9.273493677163405,9.252441171762444,9.214315096668043,5.057848308878931,23.878635506542462,22.651356993736965,-10.403489901516943,0.7989053672316271,114.96143210595251
33,6.838461538461544,-11.886446886446905,-1.3309386520465216,-20.68821292775666,-70.48117154811716,-3.4321839080459657,-7.1550411209259925,8.022492970946574,-5.368072787427621,-7.6465764657646735,-26.420605416887927,-28.42105263157893,30.22356158052837,-1.1335032658913384,-68.27008998804355
33,2.2714992759731016,8.318012457946853,-0.4707903780068842,18.953438699351246,-54.27532131573969,7.499793286702692,8.779587585994394,4.344667688534682,8.450602219540816,5.400506117091076,25.25667495775209,25.14310072072465,-13.769493987022006,1.7091393817280174,3.4517377876259387
33,-13.913043478260867,1.7204301075268984,-0.1030927835051488,21.398601398601393,-5.38461538461538,12.699386503067474,4.447368421052626,24.22794117647058,8.07203389830509,5.377906976744187,32.540983606557376,26.80327868852459,-13.522353714661405,3.6137931034482818,826.6250000000001
33,7.064224099461782,4.6394984326018935,-0.6170357949526261,-2.3787416598811157,7.286539045882693,-2.201398430801345,-0.7943319214478243,-4.1629841490700334,-1.4459843709610043,-0.7476102721836984,-3.0573192562013665,-2.5919423648949937,1.2042979675943448,0.308369563716144,-14.299565140220075
33,-7.185069984447908,10.358624777711922,-0.8301422319474808,3.1785171423746066,79.43925233644859,2.552167832167831,0.3455062322326691,9.836381135707411,1.0078802728296097,0.8987547374120329,4.319965126416717,4.004869141813745,-1.0051490927414044,1.9129585087191856,1117.9883300916922
33,5.731294176692829,2.878572876545687,0.010295126973237936,23.55647573038877,-37.8698224852071,11.922677424030152,7.193826985700128,23.550053611463085,9.335401991499195,6.764864092114003,32.323173569101876,31.29705705032036,-17.36881968620559,0.7195838551199195,41.16300621341562
33,7.349762213575453,-1.8737672583826208,-1.3296965564268637,7.754361587154538,92.09401709401709,2.713700398495815,4.096834264432026,-0.20054058767113547,3.3511777301927137,2.6264189886481004,10.924469859423382,10.242613046351368,-6.360205729767537,-0.5439236345625768,111.0547572086033
33,,,,,,,,,,,,,,,
33,-76.8998995647807,2.715368711233624,-1.0475651189127908,-12.482962289868246,-55.65022421524664,-8.047103569338786,-4.652158401712451,-13.47140414212427,-6.107666568251156,-4.158444158444167,-13.588458618071375,-14.62068965517242,11.02843513650106,3.461097220179441,-6.176931925128082
33,-9.203745165886424,2.930817610062904,-0.2046035805626628,9.547655847501266,164.77718360071302,7.010460759986372,3.7847323982973933,14.440212150433956,4.736963516056586,2.847058823529418,12.690212150433958,12.148886673313402,-7.457963078848557,-1.7626536393852466,898.2157536554142
33,-17.443064182194618,6.740740740740727,,22.865079365079374,-34.53703703703703,7.356112928632015,12.91771094402673,-0.32900432900432136,10.775075987841936,6.818621757646158,33.21833495302883,32.710813492063515,-14.013465195105825,2.4532197702929457,373.478513356562
33,,,,,,,,,,,,,,,
33,8.337048595630852,10.701107011070112,0.06171197138338659,13.531474986154704,-74.54064154469012,5.561110457593231,4.718343765045738,6.883784192232136,5.738194859533768,3.9973787680209663,18.483754512635386,20.642364183330386,-10.782471974353216,1.5604622925754368,99.68301300523716
33,7.697003611944853,8.34921958775168,2.022679606128449,8.28978406822718,-25.948675948675927,4.5871292282586085,2.4418920016575543,8.175496825998376,3.3828203554006184,2.4628354291231074,10.590846005981916,10.730231697973636,-5.009986927706959,-0.2460421568904909,433.4661651626837
33,5.646809663358537,12.449190074622347,0.2599320177799596,-19.95108675786949,-31.663778953127853,-10.141162448553924,-4.36219431592861,-19.565430405173682,-6.9058439049439855,-6.230850425581767,-25.579345741095967,-24.67891625556273,20.006184267935353,-0.7795914998240777,121.166367915301
33,,,,,,,,,,,,,,,
33,5.403071017274473,7.367754197022474,-0.17133395723849615,-1.1687179556310692,3.3356484696948616,-1.1056704566296582,-0.6888948481868866,-1.961265915699728,-0.6591086246534211,-0.2933407158759165,-1.5251861504668711,-2.8507416476681136,0.35843261947562394,1.3092657514206,77.49680512482398
33,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,,
33,4.826421863458899,15.625256099832372,1.5878529251228202,3.9351866975923855,-18.885862037122525,4.3169536648918125,8.04555444555444,-0.5657378335949862,6.923495666010648,2.7285026849850103,4.017264663047799,2.4885950702683948,-6.179900601582732,1.0038482860642672,106.95619160110529
33,-4.9034175334323935,-1.4448669201521172,0.07653061224490086,-3.5451505016722487,-4.516129032258048,-2.515424774561009,-3.1017770597738363,-1.6800920598388978,-2.274819197896115,-1.1395540875309624,-4.665936473165393,-6.21513944223107,3.0530870515981983,-0.10053619302947538,267.88067122436297
33,,,,,,,,,,,,,,,
33,-11.360465116279082,23.529411764705877,,-3.7317073170731736,-22.5,-0.2283464566929183,-4.844444444444443,11.000000000000002,-3.456310679611653,-0.749999999999989,-3.677966101694924,-4.432432432432436,0.7205673758865306,-0.05835543766579726,955.2191780821918
33,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,,
33,-0.15689908557799084,2.944147616127992,1.1425204764160255,8.872596538450665,54.94314734203928,3.9681078765208864,6.830742958680937,-0.7054202781839664,5.347437189654783,2.661937517913457,11.394598573728995,11.537248464708874,-6.222604957309457,0.6301470575424987,336.49613487161554
33,-14.388888888888893,-11.58653846153846,-0.8247422680412342,6.062992125984242,98.29999999999998,1.7531645569620284,3.6132075471698237,-2.0384615384615365,3.3338762214983952,2.3507462686567204,8.017441860465125,9.71428571428574,-4.53685304990759,2.167281105990805,2874.41
33,2.3652573739017297,15.17450682852809,-1.2425994768002346,12.215613991971805,-29.531592349144315,6.025776415147908,5.43754952856887,7.412320829521186,5.548289937779896,3.745304693483088,16.988813983764118,15.478442896823829,-8.670585777804314,2.9218939700526256,393.2802106214267
33,6.333002077875143,1.2953367875647854,1.4249639249639177,-14.798586572438152,-22.222222222222207,-3.9638247331215535,-8.245083207261722,2.6035245485532075,-5.931840311587147,-4.651458077623049,-19.027860106698284,-18.900675024107993,15.429490725523017,-0.06492986684929447,97.91062100986652
33,4.133576105063328,-0.2706289520934662,2.1202409044482726,-2.5796013239826734,230.46605293440743,-0.5290413598513553,0.2741006073820175,-1.5200430454667682,-0.4329922991849941,-0.3727549983056751,-3.573550400513541,-5.768722882475016,2.0450494643327737,-0.14058794079122558,7.1156981395591865
33,6.118754968507306,13.556011329231383,-0.4563618462964082,6.389496717724283,-30.82647148520892,3.9828073068945806,0.8313030638612089,10.587143188674867,2.1292364457591684,1.9296885686927163,9.02439563842259,7.401370186628858,-4.481785182528556,1.1051152470336916,365.99184667896895
33,-31.957202150098663,16.912842367860282,-0.8875956032933566,20.114102012632728,-50.865821199311114,2.1606458675423945,5.250159366177962,-3.0124119423012186,3.6635888713400337,5.893902584730573,27.014519841475853,25.744961501886568,-19.068936294643702,2.5633526037976995,-50.71886681093842
33,4.404507484947518,9.600631768953104,1.3665102358294583,2.021056641203035,-16.025310671143085,0.3722524184840158,1.4737229264308302,-1.8525621009091688,0.8838549761873364,0.5503887741020121,3.125495395077565,3.1283324530704824,-2.0299386887658564,0.16570940987881236,405.9304059966825
33,5.178571428571427,13.405303427313681,1.3753481894150528,14.588792926645866,-13.200723327305619,5.467751010178503,8.507365182391,0.7772104972195889,7.095220772921772,4.27094962007994,19.713087870404703,18.698633722451948,-9.770212747623964,1.4844010128307363,-58.36834551633364
33,,,,,,,,,,,,,,,
33,-0.4233700254021955,-10.375732506032392,-1.2002743484225014,23.430109874117772,143.22493224932248,4.00995445367893,7.307636151262968,-1.9344650611922696,5.921822099107422,6.6783489096573305,31.22714087526801,31.534309946029342,-20.15642268128878,-0.5953967830800565,-5.960755275823778
33,4.4282905865679165,-4.985117227319062,-1.0921656498029204,-15.73603204722749,13.311475409836063,-11.365311920358767,-7.9519125683060095,-16.518295916563552,-9.68834324445296,-5.439557677808501,-19.878987619892683,-19.25303069383543,16.079902289113935,0.32907641819035505,218.49429121579482
33,3.9928218932256634,-1.3251783893985842,0.2448408534452616,-0.1840894148586464,-9.064906490649065,0.013400335008382063,-0.25407049561638706,0.4575163398692829,-0.13416815742396376,-0.29582673005811,0.12500000000000475,-0.2875112309074616,-0.13947971568967918,0.1360362763403626,340.684133915575
33,8.333333333333332,4.193548387096765,0.13708019191226087,8.823529411764708,-18.131868131868124,2.342116269343369,5.086013462976823,-1.1385199240986743,3.6158861885003097,2.3383768913342537,12.008072653884964,11.131386861313858,-7.205438615625107,0.2110817941952462,-12.437856748296815
33,0.3482665822384007,7.047170577250942,-1.8628003232837704,5.467937307843451,-27.42278265797676,2.8953495313712563,2.279689785554607,4.4864479315263885,2.6384863163348693,1.3777006518704318,7.1113825412041125,8.164710491027702,-3.5643831506162127,-0.04862888111729105,-32.574556731673994
33,3.2621624836445684,4.501304654093039,-0.7258136336199772,3.470702634721727,30.73888091822095,0.3022428068200282,3.2799964540578754,-6.330994919998624,1.9811755540600369,1.075394418047348,4.592690418424534,3.7785147741324576,-2.624250707247376,2.0932087205082466,552.082137880154
33,1.4198782961460408,4.108108108108105,-1.3365318711446168,-3.5656401944894696,-26.447876447876464,-2.177215189873424,-2.8207461328480514,-1.3698630136986172,-2.372393961178996,-1.428571428571433,-3.83858267716536,-3.7620742247076686,1.961231470923604,-0.7675925104268365,-69.17080085046067
33,3.9498670717812425,12.255338078291805,0.17238980962600844,20.303440042878705,-68.81318847140486,14.070652970753866,7.8518161307545435,32.84290789359673,10.184482411437612,5.931716715140502,27.70412109159206,27.251456889160146,-13.083560309427506,2.110952091542995,37.75378484937775
33,,,,,,,,,,,,,,,
33,1.4338233152139093,-3.1119506860210877,3.0820000589292507,3.696895861386004,69.62956721992867,1.5451684465768891,2.61137630018324,-0.1215444901451824,2.1909835560756443,1.2021763037564217,5.5894196490856745,5.467114301036558,-2.0016113041532133,0.3674728323783061,-82.28925791881619
33,4.1210191082802545,0.29549800104294704,-0.7901268301568867,3.3357667193900062,-71.91149354640444,0.4653058929374682,2.321066666666684,-3.120234120605095,1.3023103748910123,1.3844046570785769,4.937941682997792,5.644991582491584,-3.5322043865185178,0.5437810612645324,43.33163538523832
33,7.6245824053452145,-7.769334564306514,0.07117160824949849,2.400760637033521,24.45862776384775,0.2823366388082971,1.3184216532631727,-1.6007027475477116,0.840135919356039,0.9508716323296276,2.7356494136319616,2.6444009494857004,-2.4255239065215712,0.10034327964088567,-43.47935111779797
33,2.1705209716109017,13.44444444444444,-2.377097438916684,45.6741827018169,-13.918367346938775,14.900458069062731,18.539615838553622,9.026565345726306,16.973976975911793,12.355790711346287,64.09689073585295,65.50681020179806,-27.12650461026741,0.3770581088440879,135.13350636159362
33,9.469200524246398,5.949781659388652,2.306431790249892,9.329693729612169,126.3671250399744,5.8600416233090495,1.1685027993498407,35.730164814105024,3.0813353217850286,2.7356483439918304,13.277919395244545,12.723939580223078,-7.05939336363576,-0.25949621940850137,-89.90963855421688
33,8.662131519274368,0.8669656203288347,-1.1161000641436876,-8.22222222222222,-35.348717948717955,-4.64150943396228,-3.1116722783389474,-7.881164587046933,-3.4976902504254705,-2.792672772689432,-10.185654008438831,-9.871647509578557,7.790343915343912,0.2901811248808182,-41.39296187683284
33,6.540795684423458,-0.2293577981651489,-0.5498281786941707,-2.465683782409751,-16.59751037344398,-0.9407001667063559,-1.2910166756320631,-0.2481389578163781,-1.1510128913443831,-0.5191434133679318,-2.6653504442250697,-2.9262802476083216,1.2363235336796694,-0.6246629516447835,-28.933092224231448
33,4.4640833899841565,12.387612387612407,-1.3862741742255775,19.19689119170986,-32.77945619335348,7.334810915639286,8.688488576449911,5.0243719535057965,8.00734618916437,5.280073461891657,27.81551662495531,22.87319422150883,-13.263114239836677,2.482892130379962,-24.358171571696936
33,1.0945465214361818,3.462307726308358,-0.3145527072557328,0.07003744031875707,30.99378881987576,0.05612806178577999,0.3413951767670942,-0.3518093880864033,0.3017404713041633,0.13610238835093896,0.5548233114847505,0.804295458355778,-0.07966554061149382,1.6308192827080543,-38.059982285331685
33,,,,,,,,,,,,,,,
33,-10.77762619372442,9.312977099236633,-0.4432855280312877,17.147826086956524,-40.0,3.855932203389828,-0.9133858267716464,13.656957928802585,0.8648648648648618,1.1594202898550725,18.951612903225804,19.26739926739929,-15.56850098824509,3.5893949694085867,568.5714285714286
33,6.717226435536285,-6.211812627291247,0.8360461675051566,1.6011718355389517,-50.01412030499858,-1.102357487343864,1.6149476550396815,-5.893064062241354,0.4781852671514417,0.8023405292787684,1.5030126464940758,2.1418843630060787,-2.600668083814156,0.4006097777147501,18.98192854186784
33,3.7600671969958968,-5.2220595412396245,-0.4699506037321591,-12.752697978416176,-37.350971745876215,-6.932698532021986,-5.758553222991908,-8.638750160071702,-6.357868202065317,-4.042146362335696,-16.6193853427896,-17.71929824561404,10.258282901312274,-0.29601176440760524,123.32114868045748
33,-2.756052141527001,-4.1215574548907945,0.21686746987954106,38.86422764227642,14.103703703703713,11.369387481570813,18.173856209150305,0.4907697666318444,15.396464646464656,10.791213478353603,54.03655446977926,56.18730158730156,-24.52553509600251,4.056333160532245,3477.5182699478005
33,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,,
33,-1.3244147157190571,6.8090154211150535,-4.223732357553602,-1.3137973137973264,-42.921348314606746,-0.25161933233682593,-0.8061492313460838,0.8463251670378676,-0.2989392478302681,-0.5522088353413626,-2.233576642335761,-2.4076607387140805,1.5025237065153692,0.6703146374829126,61.99367858011182
33,-14.677716390423573,-7.5299760191846525,-0.1391304347826008,-2.6245999085505405,48.717948717948744,-1.3756613756613651,-2.3160173160173136,0.1020408163265248,-1.9723337795626967,-0.7324643078832924,-2.9344151453684897,-1.8867924528301887,3.1054453240122086,0.7260726072607256,318.5878489326765
33,-1.0723860589812295,5.0429184549356085,-1.7786970010341396,-4.468770122343848,3.846153846153851,-0.6195639223162009,-1.7032392894461874,0.8176274944567754,-1.145389181506562,-0.7761392615589249,-5.262261580381495,-6.2315513283043575,4.886097347416984,-1.0016993113317465,-26.55145326001573
33,7.862248213125403,10.457516339869263,0.08655011251515611,8.838049367850696,-16.962025316455705,3.3847402597402616,5.0335980452046485,0.12091898428052515,4.146214099216709,2.772413793103456,11.788079470198655,11.703204047217536,-6.9056040242081185,0.4563042028018662,55.138529737717036
33,-15.204647478214953,8.609625668449201,-0.9639794168096208,44.80661260137244,-25.896656534954392,21.58730158730159,18.346043043551948,26.79183673469387,20.132301196340602,11.8632075471698,61.74408413672217,61.82890855457229,-24.84313575817718,2.8947117068356176,70.58289822819481
33,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,,
33,11.388888888888893,7.716049382716053,-0.9040034438226576,29.09728308501317,-18.181818181818183,11.829197922677436,20.769230769230774,-6.7495559502664255,17.022844509948435,8.606811145510841,40.93376764386539,40.53030303030305,-16.39942309323832,1.5637638177406457,26.538876889848808
33,7.353723404255301,-0.05971888427645941,-1.0577915376677045,-20.480601423009787,25.76867816091957,-8.145320353757073,-3.354694120530864,-16.51331253659089,-5.408744767764404,-6.45261845386533,-25.78717653211885,-26.487156113409533,27.77578449843641,-0.4806557027399716,175.3908469630653
33,7.67079504594488,7.393504161906319,-1.156535771920396,10.257633587786268,104.07040704070408,4.36038944134951,7.054115853658537,-1.445703959257453,5.960439850741345,3.250114671384563,13.94286779439864,14.193993786675884,-6.84024445573475,0.1589895331890899,-46.828948432124605
33,,,,,,,,,,,,,,,
33,12.393394599447177,3.1026465495918787,-0.4964318957493015,-5.843488474526478,-39.3908456695593,-4.856893893692601,-1.2520460004676603,-11.011904761904773,-2.6246391789316115,-1.7740636327023935,-7.993514034664872,-7.961661341853018,4.993074412239579,-0.5968772467680614,314.62144959058344
33,-1.9573229873908888,-3.192019950124677,2.8379888268156384,4.150838635049158,-37.21081081081082,2.422116450414035,0.4325099928256617,5.901075268817216,1.263103537309593,1.5042778700038215,4.474957794034877,4.8790786948176486,-2.755059580102135,1.8634016983101445,671.1340571681809
33,4.282839896521999,-6.098463289698336,-0.7887090078870954,3.9138633278021078,8.035104826913674,1.1559336020566915,2.8450704225352137,-3.5563930876869154,2.259691265350121,1.4619338764873384,5.368946445433705,5.1540320144971306,-3.859928093887981,-0.02518844573573219,458.60096019005823
33,5.299799843355669,8.118693574083908,-0.10224948875255044,2.4795253453187995,7.1474323780242335,1.892273263441049,1.3637355693362911,3.0637934658997685,1.1911576307684013,0.6918250070694248,3.0226222388660724,2.303111630882417,-1.7474430172628568,0.495748473483661,1156.3938578237655
34,7.370517928286861,1.7532674529805483,-0.9233672575318396,14.862563853077138,95.33267130089376,5.63649703893927,10.186441334935456,-3.8582868235865218,8.423340578498587,5.054306559704207,20.775238369028802,20.703262631245178,-10.275706256577573,-0.022073106127493008,-46.291949436301756
34,2.605172359216241,-2.1770810333406807,0.3890509934695027,5.487416778929687,12.358803986710965,1.8374997322365871,3.2689359092302874,-2.1016676712879216,2.6379833157641457,1.6994749707112042,7.24514991181656,7.336164807684662,-4.761731473734664,-0.0208277470488857,303.2160028920888
34,1.0920843033941856,1.2471742422579852,-0.4963430905950098,3.6420748285154994,50.31420192710516,1.4010992356849832,2.6965750360391643,-0.41263071743042656,2.2123477933958378,1.3288850752085222,5.526586368977647,5.033845163169712,-2.5650111258898547,1.2518318764372305,-81.2050799723122
34,8.707163181986896,10.225607969528298,-0.5641354391281679,3.0498533724340158,-29.19291338582677,0.8247112381955708,-0.2447397563676658,3.0919121962671627,0.32851259457904897,0.8785884073870921,4.427684709337263,3.0032100820354213,-1.7774442799488803,1.3902057572943838,319.4270150307677
34,,,,,,,,,,,,,,,
34,3.1516771578856613,-1.3398132266056786,0.33922898937214346,-8.381710862821754,-7.2126220886551335,-4.603642197116038,-4.243488911810207,-5.333333333333322,-4.303126313407262,-2.6610031857080343,-11.012524444500704,-11.299123214128931,7.835765131890858,0.0268232574012744,-41.58759670647008
34,0.4793028322440001,14.333333333333325,-0.7763975155279503,49.422340111995325,-23.932584269662925,13.641338336460304,19.95881595881596,3.866985264834708,17.124099957645036,12.563573883161515,70.48309178743965,71.45469659185373,-27.62879060682444,0.3232806341614523,63.80468268638321
34,2.7797356828194095,1.1254501800720305,0.4948453608247317,15.726809954751124,47.37254901960785,5.07962016070123,5.743959304790164,3.6060178655383037,5.715076582395271,4.425531914893641,22.641723356009045,21.341235184029948,-10.754718884618104,0.21321107451259644,21.93566915565766
34,1.3470640245488104,-2.3452897122585825,2.6934248745708973,-0.8718236092850743,20.731100795755967,-0.191331627026622,0.18712138040612208,-0.7744517925513392,-0.1314263625821314,-0.2274700468831398,-0.4822275803064569,-0.5566801619433092,1.0612734996784006,0.2382723321778062,-83.75344571435674
34,,,,,,,,,,,,,,,
34,1.6753926701570512,13.435114503816793,0.030991735537191256,6.2573099415204485,-46.410256410256395,1.994554118447909,4.421855146124512,-0.8064516129032216,3.3136094674556067,1.9768934531450475,8.78277153558053,7.788161993769485,-4.437107956421264,1.7297297297297312,101.61616161616163
34,6.666666666666668,-2.3668639053254354,-0.4931184220210194,10.23833501174892,-9.602194787379961,3.154187720104136,5.592620047771996,-0.8185721953837889,5.003769963671262,2.7047794682649555,13.202344019303696,13.260410669737078,-7.114193545742593,-0.2307466196355117,75.78854819210903
34,-16.727272727272727,13.910573042776434,-0.6109965635738753,7.995922528032612,-11.632183908045981,2.69676448457488,3.3291925465838417,1.0137741046831896,3.497691597414589,2.3307086614173067,10.079744816586935,10.783171521035584,-7.775191064079956,0.6161616161616352,47.48370927318297
34,3.367902074124433,8.456193594760785,2.2407002188183722,1.310502627542675,-62.578356977895076,-0.4046125618705986,0.90612845579734,-3.619121275733809,0.6717677625556294,0.2583518449456511,1.4946751069722968,1.959916913020956,-1.4835508494872114,1.2488920561660706,243.21506259433545
34,6.512769314322901,1.5293544318311842,-0.5336128398840098,-10.62650149098069,77.2461538002507,-4.363917509328662,-5.7389904644805805,-1.5206958549996399,-5.345050155966388,-3.87963459393375,-13.354749483162045,-12.040957947084866,9.075929340738591,0.17780356823046828,99.86884475698277
34,6.49971103833559,-11.033851784080527,-1.1174134997163967,-21.882263288245372,-72.02836879432624,-3.5513660574012147,-7.204391247998784,7.641516779568628,-5.468257800464463,-8.096166341780407,-27.9350286246838,-30.16521378165215,32.608723470961216,-1.271966527196632,-94.92791051315756
34,1.2921407527491808,1.1513824697964838,1.1692880794702087,-6.999196349572491,21.54645755448163,-4.146574581918986,-2.9622581533230345,-7.010986521689903,-3.4620535073564107,-1.8247442406994128,-9.037566198529444,-9.29904896090172,4.541496237078612,-0.42295501037171457,-27.600304840821718
34,0.01344989912576344,9.53771289537713,-4.497824194952138,1.8385536032594847,-38.33333333333334,1.1609768571794017,0.09485866059572318,3.3647058823529403,0.7262021589794004,0.3556910569105633,2.1141975308642045,1.933621933621939,-1.160702530478996,0.6569043383057396,45.01037775010376
34,7.495568498354005,10.538007698672505,2.2904829545454453,0.0984499371596036,-27.80748663101605,1.6214421130012169,-2.1162757368747864,7.983586181260612,-0.4659548428421154,0.01727024936738516,-0.1587708066581213,0.11898158916463115,1.9230559784052013,0.08797496734448339,423.1085712133765
34,,,,,,,,,,,,,,,
34,6.3353794096673495,8.592623119719741,-0.3261242705114963,12.024481419042726,-64.20824295010846,6.9391354326182935,3.700532987213829,14.975057559478126,5.054473230715291,3.4270646073443185,16.350018268176825,15.578287934657626,-9.620263232072542,-0.3203362249016223,1.749487648842862
34,,,,,,,,,,,,,,,
34,,,,,,,,,,,,,,,
34,-7.789080112168037,7.843244724582082,-0.5833622317266014,41.69361424138496,2.271301976823447,15.12014374839566,7.098194627917224,34.72955829777419,10.466384344986013,11.641569919664875,57.042126064232534,56.198966956767855,-32.070000610612446,-0.009688757762855042,81.36982637573277
34,-1.1182731224703868,2.5900189513581715,-1.8510517339397368,28.123182416505962,42.24880382775121,14.857541342896981,7.059967012252573,31.161473087818703,10.3833176894391,8.05399199081466,38.585496866606974,36.162225820697756,-20.213646501812324,0.9083271746476652,902.2651671154756
34,8.408617095204999,4.9919484702093415,-0.20890410958905548,16.78739356970391,-8.496732026143784,4.617968094038623,8.618504435994916,-0.3124023742580665,6.674660271782567,4.599698760282708,22.86065717800035,22.306717363751574,-11.737801293356855,0.23550126554419504,-7.51909277119875
34,-8.508276823540564,9.42661503795585,-2.222609099350049,7.980801377611067,-27.026035936927023,3.078147761405686,4.744591076398232,0.034614053305641684,3.6376562841805935,2.165880936989208,10.353137815093381,10.199311655622338,-4.949990789202785,1.4479404798215283,160.00947642738691
34,-4.460313168309519,-1.3910688242239198,5.068920447680869,27.39288186865656,31.865427547894715,9.537139289161868,8.715999083311754,11.906528741986596,9.23286261199767,8.236158429370251,35.458462664344985,35.382726641121714,-23.85794732088871,1.8693376150245664,137.15050400808911
34,,,,,,,,,,,,,,,
34,0.4184100418410161,-1.6060025542784122,0.6571477722346355,-14.452857703741099,-18.23913043478261,-5.653501029714622,-2.5543380635890114,-10.587169955199704,-4.376078489375349,-4.118627124291907,-18.936942885440725,-15.509989484752884,15.713293191292276,1.1082181121685637,-15.587315968289928
34,1.2654049295774583,-2.4728588661037527,-3.4712722298221683,-7.923368022705785,-68.48428835489835,-2.3091482649841932,-4.747621017790653,1.5043675186023775,-3.5817840695889487,-2.8577302631578902,-10.677233429394807,-10.750000000000002,6.941552956851735,0.3037205770691059,47.52876569037661
34,1.6195121951219675,-2.7068037200195856,0.23411946978826684,33.109551656920075,31.89682539682541,10.37616016971626,15.597822606468144,1.8159230096238088,13.766755555555573,9.662340403081128,45.861796982167384,48.81783824640966,-21.501419526143785,2.9319810856494994,2041.036618539443
